CLAVE,CODIGO,ITEM,RESULTADO,DETALLES
29862500659303701013|2637716,29862500659303701013,2637716,CUMPLE,Item: 2637716 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CHALECO PARA ENTRENAMIENTO DE DEPORTES PARA HOMBRE DE FIBRAS SINTETICAS
29862500659303701013|4146994,29862500659303701013,4146994,INSPECCIÓN,Item: 4146994 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CAMISETAS PARA HOMBRE DE FIBRAS  SINTETICAS
29862500659303701013|4714474,29862500659303701013,4714474,CUMPLE,Item: 4714474 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29862500659303701013|5393923,29862500659303701013,5393923,CUMPLE,Item: 5393923 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CALZONCILLOS INTERIORES DE CICLISMO DE FIBRAS SINTETICAS
29862500659365901011|4825778,29862500659365901011,4825778,INSPECCIÓN,Item: 4825778 - Tipo: SIN NORMA - NOM: NOM-189-SSA1/SCFI-2018 - Criterio:  - Descripción: LIQUIDO ANTI PONCHADURAS PARA CAMARAS DE AIRE
29862500659365901011|4825778,29862500659365901011,4825778,INSPECCIÓN,Item: 4825778 - Tipo: SIN NORMA - NOM: NOM-189-SSA1/SCFI-2018 - Criterio:  - Descripción: LIQUIDO ANTI PONCHADURAS PARA CAMARAS DE AIRE
29860000307287101011|2234740,29860000307287101011,2234740,SIN DATOS,No se encontró información en el reporte
29860000307302901017|4594175,29860000307302901017,4594175,CUMPLE,Item: 4594175 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: RAQUETA DE PADEL
29860000307698401014|4986122,29860000307698401014,4986122,CUMPLE,Item: 4986122 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PALA DE PADEL
29860000307698601018|4986122,29860000307698601018,4986122,CUMPLE,Item: 4986122 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PALA DE PADEL
29860000307698701015|4986122,29860000307698701015,4986122,CUMPLE,Item: 4986122 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PALA DE PADEL
29860000307698801012|4986122,29860000307698801012,4986122,CUMPLE,Item: 4986122 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PALA DE PADEL
29860000307698901019|4986122,29860000307698901019,4986122,CUMPLE,Item: 4986122 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PALA DE PADEL
29860000307699001017|4986122,29860000307699001017,4986122,CUMPLE,Item: 4986122 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PALA DE PADEL
29860000307824801011|2652725,29860000307824801011,2652725,CUMPLE,Item: 2652725 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA SIN MANGAS PARA HOMBRE TIPO CASACA DE FIBRAS SINTETICAS
29860000307824901018|4804175,29860000307824901018,4804175,CUMPLE,"Item: 4804175 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: KIT DE PROTECCION (RODILLERAS, CODERAS Y MUÑEQUERAS)"
29860000307825001016|4804175,29860000307825001016,4804175,CUMPLE,"Item: 4804175 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: KIT DE PROTECCION (RODILLERAS, CODERAS Y MUÑEQUERAS)"
29860000307825201010|5325128,29860000307825201010,5325128,CUMPLE,Item: 5325128 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: RODILLERAS  DE VOLEIBOL
29860000307832201014|2141858,29860000307832201014,2141858,CUMPLE,Item: 2141858 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA HOMBRE DE FIBRAS SINTETICAS
29860000307832401018|2989403,29860000307832401018,2989403,CUMPLE,Item: 2989403 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA HOMBRE DE FIBRAS SINTETICAS
29860000307832801016|5225398,29860000307832801016,5225398,CUMPLE,Item: 5225398 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA HOMBRE DE FIBRAS SINTETICAS
29860000307896901019|4865708,29860000307896901019,4865708,INSPECCIÓN,Item: 4865708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CALCETINES SENDERISMO DE FIBRAS SITETICAS 2 PARES
29860000307897001017|4865708,29860000307897001017,4865708,INSPECCIÓN,Item: 4865708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CALCETINES SENDERISMO DE FIBRAS SITETICAS 2 PARES
29860000307897101014|4865708,29860000307897101014,4865708,INSPECCIÓN,Item: 4865708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CALCETINES SENDERISMO DE FIBRAS SITETICAS 2 PARES
29860000307897201011|4865710,29860000307897201011,4865710,INSPECCIÓN,Item: 4865710 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CALCETINES SENDERISMO DE FIBRAS SITETICAS 2 PARES
29860000307897401015|4865710,29860000307897401015,4865710,INSPECCIÓN,Item: 4865710 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CALCETINES SENDERISMO DE FIBRAS SITETICAS 2 PARES
29862500659291201018|2730761,29862500659291201018,2730761,INSPECCIÓN,Item: 2730761 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: VASO PLEGABLE DE PLASTICO
29862500659291201018|4010644,29862500659291201018,4010644,CUMPLE,Item: 4010644 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORTS PARA HOMBRE DE POLIESTER
29862500659291201018|4106634,29862500659291201018,4106634,INSPECCIÓN,Item: 4106634 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHANDALES PARA NIÑOS DE FIBRAS SINTETICAS
29862500659291201018|4143904,29862500659291201018,4143904,INSPECCIÓN,"Item: 4143904 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE TEXTIL Y SUELA DE CAUCHO O PLASTICO"
29862500659291201018|4172283,29862500659291201018,4172283,INSPECCIÓN,Item: 4172283 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MEDIAS PARA DANZA  DE FIBRAS SINTETICAS
29862500659291201018|4464730,29862500659291201018,4464730,INSPECCIÓN,Item: 4464730 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: IMPERMEABLE PARA CICLISMO UNISEX
29862500659291201018|4464731,29862500659291201018,4464731,INSPECCIÓN,Item: 4464731 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: IMPERMEABLE PARA CICLISMO UNISEX
29862500659291201018|4472697,29862500659291201018,4472697,CUMPLE,Item: 4472697 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MAILLOT CICLISTA MANGA CORTA UNISEX DE FIBRAS SINTETICAS
29862500659291201018|4521248,29862500659291201018,4521248,INSPECCIÓN,Item: 4521248 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: TRAJE TRIATLON PARA HOMBRE DE FIBRAS SINTETICAS
29862500659291201018|4561607,29862500659291201018,4561607,INSPECCIÓN,Item: 4561607 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CONJUNTO PARA ENTRENAMIENTO PARA DEPORTE PARA NIÑA DE FIBRAS SINTETICAS (CHANDALES) 2 PIEZAS
29862500659291201018|4732254,29862500659291201018,4732254,INSPECCIÓN,Item: 4732254 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: SUDADERA PARA NIÑOS DE FIBRAS SINTETICAS
29862500659291201018|4857569,29862500659291201018,4857569,CUMPLE,Item: 4857569 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA NIÑA DE POLIESTER
29862500659291201018|4857571,29862500659291201018,4857571,INSPECCIÓN,Item: 4857571 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: SHORT PARA NIÑA DE POLIESTER
29862500659291201018|5155410,29862500659291201018,5155410,INSPECCIÓN,Item: 5155410 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CAMISETA MANGA LARGA PARA MUJER DE FIBRAS SINTETICAS
29862500659291201018|5155412,29862500659291201018,5155412,INSPECCIÓN,Item: 5155412 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CAMISETA MANGA LARGA PARA MUJER DE FIBRAS SINTETICAS
29862500659291201018|5155413,29862500659291201018,5155413,INSPECCIÓN,Item: 5155413 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CAMISETA MANGA LARGA PARA MUJER DE FIBRAS SINTETICAS
29862500659291201018|5304867,29862500659291201018,5304867,INSPECCIÓN,Item: 5304867 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA PARA NIÑA DE FIBRAS SINTETICA
29862500659291201018|5304868,29862500659291201018,5304868,INSPECCIÓN,Item: 5304868 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA PARA NIÑA DE FIBRAS SINTETICA
29862500659291201018|5447637,29862500659291201018,5447637,CUMPLE,Item: 5447637 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT HOMBRE DE FIBRAS SINTETICAS
29862500659291401012|1597680,29862500659291401012,1597680,INSPECCIÓN,Item: 1597680 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SOPORTE LLANTA DELANTERA PARA BICICLETA
29862500659291401012|2514840,29862500659291401012,2514840,CUMPLE,Item: 2514840 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE ALGODÓN
29862500659291401012|2730761,29862500659291401012,2730761,INSPECCIÓN,Item: 2730761 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: VASO PLEGABLE DE PLASTICO
29862500659291401012|2909707,29862500659291401012,2909707,INSPECCIÓN,Item: 2909707 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALÓN PARA MUJER DE FIBRAS SINTETICAS
29862500659291401012|2909707,29862500659291401012,2909707,INSPECCIÓN,Item: 2909707 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALÓN PARA MUJER DE FIBRAS SINTETICAS
29862500659291401012|4143904,29862500659291401012,4143904,INSPECCIÓN,"Item: 4143904 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE TEXTIL Y SUELA DE CAUCHO O PLASTICO"
29862500659291401012|4143918,29862500659291401012,4143918,INSPECCIÓN,"Item: 4143918 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500659291401012|4349479,29862500659291401012,4349479,CUMPLE,Item: 4349479 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29862500659291401012|4464730,29862500659291401012,4464730,INSPECCIÓN,Item: 4464730 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: IMPERMEABLE PARA CICLISMO UNISEX
29862500659291401012|4464731,29862500659291401012,4464731,INSPECCIÓN,Item: 4464731 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: IMPERMEABLE PARA CICLISMO UNISEX
29862500659291401012|4472697,29862500659291401012,4472697,CUMPLE,Item: 4472697 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MAILLOT CICLISTA MANGA CORTA UNISEX DE FIBRAS SINTETICAS
29862500659291401012|4701938,29862500659291401012,4701938,INSPECCIÓN,Item: 4701938 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: SHORT PARA HOMBRE DE FIBRA SINTETICA
29862500659291401012|4714468,29862500659291401012,4714468,INSPECCIÓN,Item: 4714468 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29862500659291401012|4944658,29862500659291401012,4944658,INSPECCIÓN,Item: 4944658 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MAILLOT MANGA LARGA UNISEX PARA LA PRACTICA CICLISMO DE FIBRAS SINTETICAS
29862500659291401012|4944659,29862500659291401012,4944659,INSPECCIÓN,Item: 4944659 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MAILLOT MANGA LARGA UNISEX PARA LA PRACTICA CICLISMO DE FIBRAS SINTETICAS
29862500659291401012|5075133,29862500659291401012,5075133,INSPECCIÓN,Item: 5075133 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: CINTA PARA MANUBRIO MAS TAPONES
29862500659291401012|5379533,29862500659291401012,5379533,CUMPLE,Item: 5379533 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CALCETIN DEPORTIVO
29862500659291401012|5395712,29862500659291401012,5395712,CUMPLE,Item: 5395712 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA   TEXTIL
29862500659291401012|5416842,29862500659291401012,5416842,INSPECCIÓN,Item: 5416842 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CONJUNTO PARA ENTRENAMIENTO DE DEPORTE DE ALGODON KIMONO (JIU JITSU) 2 piezas
29862500659367501015|2602586,29862500659367501015,2602586,CUMPLE,Item: 2602586 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA NIÑA DE ALGODÓN
29862500659367501015|2730761,29862500659367501015,2730761,INSPECCIÓN,Item: 2730761 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: VASO PLEGABLE DE PLASTICO
29862500659367501015|2756843,29862500659367501015,2756843,INSPECCIÓN,Item: 2756843 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: SUJETADOR DEPORTIVO PARA MUJER DE FIBRAS SINTETICAS
29862500659367501015|2909707,29862500659367501015,2909707,INSPECCIÓN,Item: 2909707 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALÓN PARA MUJER DE FIBRAS SINTETICAS
29862500659367501015|2909707,29862500659367501015,2909707,INSPECCIÓN,Item: 2909707 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALÓN PARA MUJER DE FIBRAS SINTETICAS
29862500659367501015|2975249,29862500659367501015,2975249,INSPECCIÓN,Item: 2975249 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: MITONES DE FIBRAS SINTETICAS
29862500659367501015|4174576,29862500659367501015,4174576,CUMPLE,Item: 4174576 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: JUEGO DE CEPILLOS PARA LIMPIEZA DE BICICLETAS
29862500659367501015|4333496,29862500659367501015,4333496,CUMPLE,Item: 4333496 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRA SINTETICA
29862500659367501015|4579091,29862500659367501015,4579091,INSPECCIÓN,"Item: 4579091 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MAILLOT DE DANZA, PARA NIÑA DE FIBRAS SINTETICAS"
29862500659367501015|4602210,29862500659367501015,4602210,INSPECCIÓN,Item: 4602210 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CAMISETA PARA NIÑOS DE ALGODÓN
29862500659367501015|5029010,29862500659367501015,5029010,INSPECCIÓN,Item: 5029010 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: SUJETADOR DEPORTIVO PARA MUJER DE FIBRAS SINTETICAS
29862500659367501015|5075134,29862500659367501015,5075134,CUMPLE,Item: 5075134 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: CINTA PARA MANUBRIO MAS TAPONES
29862500659367501015|5104634,29862500659367501015,5104634,CUMPLE,Item: 5104634 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA HOMBRE DE FIBRAS SINTETICAS
29862500659367501015|5350442,29862500659367501015,5350442,CUMPLE,Item: 5350442 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29862500659367501015|5447637,29862500659367501015,5447637,CUMPLE,Item: 5447637 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT HOMBRE DE FIBRAS SINTETICAS
29862500659367501015|5515973,29862500659367501015,5515973,CUMPLE,Item: 5515973 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: SOPORTE DE RODILLA DERECHA/IZQUIERDA NIVEL 2
29862500659367801016|2909707,29862500659367801016,2909707,INSPECCIÓN,Item: 2909707 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALÓN PARA MUJER DE FIBRAS SINTETICAS
29862500659367801016|4229252,29862500659367801016,4229252,CUMPLE,Item: 4229252 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29862500659367801016|4229252,29862500659367801016,4229252,CUMPLE,Item: 4229252 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29862500659367801016|4229252,29862500659367801016,4229252,CUMPLE,Item: 4229252 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29862500659367801016|4333495,29862500659367801016,4333495,INSPECCIÓN,Item: 4333495 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CAMISETA PARA NIÑO DE FIBRA SINTETICA
29862500659367801016|4472697,29862500659367801016,4472697,CUMPLE,Item: 4472697 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MAILLOT CICLISTA MANGA CORTA UNISEX DE FIBRAS SINTETICAS
29862500659367801016|4579091,29862500659367801016,4579091,INSPECCIÓN,"Item: 4579091 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MAILLOT DE DANZA, PARA NIÑA DE FIBRAS SINTETICAS"
29862500659367801016|4592155,29862500659367801016,4592155,INSPECCIÓN,Item: 4592155 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHALECO ALTA VISIBILIDAD AMARILLO
29862500659367801016|4732254,29862500659367801016,4732254,INSPECCIÓN,Item: 4732254 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: SUDADERA PARA NIÑOS DE FIBRAS SINTETICAS
29862500659367801016|4944658,29862500659367801016,4944658,INSPECCIÓN,Item: 4944658 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MAILLOT MANGA LARGA UNISEX PARA LA PRACTICA CICLISMO DE FIBRAS SINTETICAS
29862500659367801016|4944659,29862500659367801016,4944659,INSPECCIÓN,Item: 4944659 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MAILLOT MANGA LARGA UNISEX PARA LA PRACTICA CICLISMO DE FIBRAS SINTETICAS
29862500659369001012|2717076,29862500659369001012,2717076,SIN DATOS,No se encontró información en el reporte
29862500659369001012|2879880,29862500659369001012,2879880,CUMPLE,Item: 2879880 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA ÑIÑA DE ALGODÓN
29862500659369001012|2958481,29862500659369001012,2958481,INSPECCIÓN,Item: 2958481 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CONJUNTO PARA ENTRENAMIENTO Ó DEPORTE DE FIBRAS SINTETICAS (CHANDALES) 2 PIEZAS
29862500659369001012|4010646,29862500659369001012,4010646,CUMPLE,Item: 4010646 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORTS PARA HOMBRE DE POLIESTER
29862500659369001012|4106633,29862500659369001012,4106633,INSPECCIÓN,Item: 4106633 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHANDALES PARA NIÑOS DE FIBRAS SINTETICAS
29862500659369001012|4106635,29862500659369001012,4106635,INSPECCIÓN,Item: 4106635 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHANDALES PARA NIÑOS DE FIBRAS SINTETICAS
29862500659369001012|4172255,29862500659369001012,4172255,INSPECCIÓN,Item: 4172255 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MEDIAS PARA DANZA  DE FIBRAS SINTETICAS
29862500659369001012|4172258,29862500659369001012,4172258,INSPECCIÓN,Item: 4172258 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MEDIAS PARA DANZA  DE FIBRAS SINTETICAS
29862500659369001012|4172280,29862500659369001012,4172280,INSPECCIÓN,Item: 4172280 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MEDIAS PARA DANZA  DE FIBRAS SINTETICAS
29862500659369001012|4172312,29862500659369001012,4172312,CUMPLE,Item: 4172312 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MEDIAS PARA DANZA  DE FIBRAS SINTETICAS
29862500659369001012|4328977,29862500659369001012,4328977,CUMPLE,Item: 4328977 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA NIÑA DE FIBRAS SINTETICAS
29862500659369001012|4377758,29862500659369001012,4377758,INSPECCIÓN,Item: 4377758 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: MAILLOT SIN MANGAS GIMNASIA ARTISITICA PARA NIÑA
29862500659369001012|4388514,29862500659369001012,4388514,INSPECCIÓN,Item: 4388514 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MAILLOT MANGA LARGA HOMBRE PARA LA PRACTICA CICLISMO DE FIBRAS SINTETICAS
29862500659369001012|4465134,29862500659369001012,4465134,INSPECCIÓN,Item: 4465134 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: PROTECTOR DE PIE
29862500659369001012|4561610,29862500659369001012,4561610,INSPECCIÓN,Item: 4561610 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CONJUNTO PARA ENTRENAMIENTO PARA DEPORTE PARA NIÑA DE FIBRAS SINTETICAS (CHANDALES) 2 PIEZAS
29862500659369001012|4561611,29862500659369001012,4561611,INSPECCIÓN,Item: 4561611 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CONJUNTO PARA ENTRENAMIENTO PARA DEPORTE PARA NIÑA DE FIBRAS SINTETICAS (CHANDALES) 2 PIEZAS
29862500659369001012|4567164,29862500659369001012,4567164,INSPECCIÓN,Item: 4567164 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FALDA BALET PARA NIÑA DE FIBRAS SINTETICAS
29862500659369001012|4570093,29862500659369001012,4570093,SIN DATOS,No se encontró información en el reporte
29862500659369001012|4570094,29862500659369001012,4570094,SIN DATOS,No se encontró información en el reporte
29862500659369001012|4570096,29862500659369001012,4570096,SIN DATOS,No se encontró información en el reporte
29862500659369001012|4570097,29862500659369001012,4570097,SIN DATOS,No se encontró información en el reporte
